sec,pos_x,pos_y,orientation_z
412,0.0012228666077531833,-0.00010902919360474445,-6.420043339893072e-05
412,0.0012314573785239611,-0.00010760206361806115,-6.242473497567552e-05
412,0.0012314573785239611,-0.00010760206361806115,-6.242473497567552e-05
412,0.0012314573785239611,-0.00010760206361806115,-6.242473497567552e-05
412,0.0012400326008953889,-0.0001059201169407872,-6.511743535186814e-05
412,0.0012400326008953889,-0.0001059201169407872,-6.511743535186814e-05
412,0.0012400326008953889,-0.0001059201169407872,-6.511743535186814e-05
412,0.0012495740157808127,-0.0001073480403310535,-6.385560480602508e-05
412,0.0012495740157808127,-0.0001073480403310535,-6.385560480602508e-05
412,0.0012495740157808127,-0.0001073480403310535,-6.385560480602508e-05
412,0.0012562518913880293,-0.00010925172805192193,-6.461981776588134e-05
412,0.0012562518913880293,-0.00010925172805192193,-6.461981776588134e-05
412,0.0012562518913880293,-0.00010925172805192193,-6.461981776588134e-05
412,0.0012705536049611747,-0.00010900007289120638,-6.47003556754828e-05
412,0.0012705536049611747,-0.00010900007289120638,-6.47003556754828e-05
412,0.0012705536049611747,-0.00010900007289120638,-6.47003556754828e-05
412,0.003873676597336725,-0.0008172298339826553,-4.617546447809272e-05
412,0.003873676597336725,-0.0008172298339826553,-4.617546447809272e-05
412,0.003873676597336725,-0.0008172298339826553,-4.617546447809272e-05
412,0.013417375177488675,-0.0015107241994884455,0.00043102341746477233
412,0.013417375177488675,-0.0015107241994884455,0.00043102341746477233
412,0.013417375177488675,-0.0015107241994884455,0.00043102341746477233
412,0.029003776288307467,-0.0007049245308163554,0.0009379450724291283
412,0.029003776288307467,-0.0007049245308163554,0.0009379450724291283
412,0.029003776288307467,-0.0007049245308163554,0.0009379450724291283
412,0.048554737608941155,-0.00022806626497743197,0.0006464795019810182
412,0.048554737608941155,-0.00022806626497743197,0.0006464795019810182
412,0.048554737608941155,-0.00022806626497743197,0.0006464795019810182
412,0.07258585242153688,-0.0006310938358079503,0.0003148500545981406
412,0.07258585242153688,-0.0006310938358079503,0.0003148500545981406
412,0.07258585242153688,-0.0006310938358079503,0.0003148500545981406
412,0.09740317869711523,-0.0013686166748899024,-0.00037245758249557665
412,0.09740317869711523,-0.0013686166748899024,-0.00037245758249557665
412,0.09740317869711523,-0.0013686166748899024,-0.00037245758249557665
412,0.11924212055713027,-0.0008779922882637358,-0.001069780796320001
412,0.11924212055713027,-0.0008779922882637358,-0.001069780796320001
412,0.11924212055713027,-0.0008779922882637358,-0.001069780796320001
412,0.13846829564275073,-0.0001827255421751072,-0.0022114682390915073
412,0.13846829564275073,-0.0001827255421751072,-0.0022114682390915073
412,0.13846829564275073,-0.0001827255421751072,-0.0022114682390915073
412,0.15431712099571243,8.780741080052769e-05,-0.00359829422206209
412,0.15431712099571243,8.780741080052769e-05,-0.00359829422206209
412,0.15431712099571243,8.780741080052769e-05,-0.00359829422206209
412,0.1673270215291592,0.00042347300572619947,-0.004819863051864703
412,0.1673270215291592,0.00042347300572619947,-0.004819863051864703
412,0.1673270215291592,0.00042347300572619947,-0.004819863051864703
412,0.1774497445178245,0.0008514643577245957,-0.0056786497100782055
412,0.1774497445178245,0.0008514643577245957,-0.0056786497100782055
412,0.1774497445178245,0.0008514643577245957,-0.0056786497100782055
412,0.1845546740709158,0.001016841758754948,-0.006221827446942816
412,0.1845546740709158,0.001016841758754948,-0.006221827446942816
412,0.1845546740709158,0.001016841758754948,-0.006221827446942816
412,0.18870210262215717,0.0010498054105102068,-0.006509905303683285
412,0.18870210262215717,0.0010498054105102068,-0.006509905303683285
412,0.18870210262215717,0.0010498054105102068,-0.006509905303683285
412,0.19005911457961266,0.0011075069216417083,-0.006425559302218276
412,0.19005911457961266,0.0011075069216417083,-0.006425559302218276
412,0.19005911457961266,0.0011075069216417083,-0.006425559302218276
412,0.19014208352317327,0.0011530691691737803,-0.0063913137075979854
412,0.19014208352317327,0.0011530691691737803,-0.0063913137075979854
412,0.19014208352317327,0.0011530691691737803,-0.0063913137075979854
412,0.19016115985097018,0.0011123393578217876,-0.006416315373005057
412,0.19016115985097018,0.0011123393578217876,-0.006416315373005057
412,0.19016115985097018,0.0011123393578217876,-0.006416315373005057
412,0.19017832967305395,0.0011163973319364567,-0.006417475950474492
412,0.19017832967305395,0.0011163973319364567,-0.006417475950474492
412,0.19017832967305395,0.0011163973319364567,-0.006417475950474492
412,0.19021263878753644,0.0011166837473869447,-0.006412745982567963
412,0.19021263878753644,0.0011166837473869447,-0.006412745982567963
412,0.19021263878753644,0.0011166837473869447,-0.006412745982567963
412,0.19023173650551198,0.001119053413842045,-0.00640958743304513
412,0.19023173650551198,0.001119053413842045,-0.00640958743304513
412,0.19023173650551198,0.001119053413842045,-0.00640958743304513
412,0.19304843643674888,0.0007671946329592393,-0.0053395210392428935
412,0.19304843643674888,0.0007671946329592393,-0.0053395210392428935
412,0.19304843643674888,0.0007671946329592393,-0.0053395210392428935
412,0.20275109470643338,-0.0004542934248930886,-0.0043103103624622455
412,0.20275109470643338,-0.0004542934248930886,-0.0043103103624622455
412,0.20275109470643338,-0.0004542934248930886,-0.0043103103624622455
412,0.21865965897116055,7.460053894813556e-05,-0.002437158867273746
412,0.21865965897116055,7.460053894813556e-05,-0.002437158867273746
412,0.21865965897116055,7.460053894813556e-05,-0.002437158867273746
412,0.23926398493074963,0.001593306977059384,-0.0012398270179769424
412,0.23926398493074963,0.001593306977059384,-0.0012398270179769424
412,0.23926398493074963,0.001593306977059384,-0.0012398270179769424
413,0.26422973990868687,0.002513675064354726,-0.001523990012420048
413,0.26422973990868687,0.002513675064354726,-0.001523990012420048
413,0.26422973990868687,0.002513675064354726,-0.001523990012420048
413,0.294602929397251,0.001892077266028253,-0.0026643281013188414
413,0.294602929397251,0.001892077266028253,-0.0026643281013188414
413,0.294602929397251,0.001892077266028253,-0.0026643281013188414
413,0.3306468744932721,-0.00013085606901753544,-0.003931186071595628
413,0.3306468744932721,-0.00013085606901753544,-0.003931186071595628
413,0.3306468744932721,-0.00013085606901753544,-0.003931186071595628
413,0.3722557272561418,-0.0020570616058294667,-0.004949466413898892
413,0.3722557272561418,-0.0020570616058294667,-0.004949466413898892
413,0.3722557272561418,-0.0020570616058294667,-0.004949466413898892
413,0.41941799661469814,-0.002861806988667299,-0.0060959076179804995
413,0.41941799661469814,-0.002861806988667299,-0.0060959076179804995
413,0.41941799661469814,-0.002861806988667299,-0.0060959076179804995
413,0.4716948307802056,-0.002738436448675637,-0.006950282821294858
413,0.4716948307802056,-0.002738436448675637,-0.006950282821294858
413,0.4716948307802056,-0.002738436448675637,-0.006950282821294858
413,0.5290881408166318,-0.0023132336117924067,-0.005792828641096614
413,0.5290881408166318,-0.0023132336117924067,-0.005792828641096614
413,0.5290881408166318,-0.0023132336117924067,-0.005792828641096614
413,0.5922485613628934,-0.0020660602922383396,-0.001464542325932472
413,0.5922485613628934,-0.0020660602922383396,-0.001464542325932472
413,0.5922485613628934,-0.0020660602922383396,-0.001464542325932472
413,0.6575618882917216,-0.0034077149037446365,0.0007435526294623236
413,0.6575618882917216,-0.0034077149037446365,0.0007435526294623236
413,0.6575618882917216,-0.0034077149037446365,0.0007435526294623236
413,0.7240662889018429,-0.004708936252249963,-0.0012618902208007229
413,0.7240662889018429,-0.004708936252249963,-0.0012618902208007229
413,0.7240662889018429,-0.004708936252249963,-0.0012618902208007229
413,0.7908768804181435,-0.005038278018586245,-0.005263223938318419
413,0.7908768804181435,-0.005038278018586245,-0.005263223938318419
413,0.7908768804181435,-0.005038278018586245,-0.005263223938318419
413,0.8575941346137145,-0.004818422466835618,-0.006631696682892706
413,0.8575941346137145,-0.004818422466835618,-0.006631696682892706
413,0.8575941346137145,-0.004818422466835618,-0.006631696682892706
413,0.923883881593605,-0.004511795682319188,-0.0038970859510596197
413,0.923883881593605,-0.004511795682319188,-0.0038970859510596197
413,0.923883881593605,-0.004511795682319188,-0.0038970859510596197
413,0.9887934234252563,-0.004912254056911638,-0.000129783111517737
413,0.9887934234252563,-0.004912254056911638,-0.000129783111517737
413,0.9887934234252563,-0.004912254056911638,-0.000129783111517737
413,1.0544233818984408,-0.0063744945461572475,0.0006405933590651596
413,1.0544233818984408,-0.0063744945461572475,0.0006405933590651596
413,1.0544233818984408,-0.0063744945461572475,0.0006405933590651596
413,1.1212053849342767,-0.007365420238828652,-0.002484000477423519
413,1.1212053849342767,-0.007365420238828652,-0.002484000477423519
413,1.1212053849342767,-0.007365420238828652,-0.002484000477423519
413,1.1878779790297105,-0.007274420740534338,-0.005904945807206707
413,1.1878779790297105,-0.007274420740534338,-0.005904945807206707
413,1.1878779790297105,-0.007274420740534338,-0.005904945807206707
413,1.254565268248313,-0.007067023142627102,-0.006220244608961833
413,1.254565268248313,-0.007067023142627102,-0.006220244608961833
413,1.254565268248313,-0.007067023142627102,-0.006220244608961833
413,1.3202961873045391,-0.00708696241439792,-0.0028116427329504664
413,1.3202961873045391,-0.00708696241439792,-0.0028116427329504664
413,1.3202961873045391,-0.00708696241439792,-0.0028116427329504664
413,1.3851923440344445,-0.007819507045204212,0.0004241162012087087
413,1.3851923440344445,-0.007819507045204212,0.0004241162012087087
413,1.3851923440344445,-0.007819507045204212,0.0004241162012087087
413,1.4514660602802534,-0.009484082788159964,-0.0005704328873572173
413,1.4514660602802534,-0.009484082788159964,-0.0005704328873572173
413,1.4514660602802534,-0.009484082788159964,-0.0005704328873572173
413,1.5185088089276428,-0.010536715863812092,-0.005100779208497117
413,1.5185088089276428,-0.010536715863812092,-0.005100779208497117
413,1.5185088089276428,-0.010536715863812092,-0.005100779208497117
413,1.5852348367416762,-0.01034374093322966,-0.007382550372142832
413,1.5852348367416762,-0.01034374093322966,-0.007382550372142832
413,1.5852348367416762,-0.01034374093322966,-0.007382550372142832
413,1.651637327784789,-0.009939819472539859,-0.005677462449799152
413,1.651637327784789,-0.009939819472539859,-0.005677462449799152
413,1.651637327784789,-0.009939819472539859,-0.005677462449799152
413,1.7168751019203918,-0.010275906809027175,-0.0021385020660090914
413,1.7168751019203918,-0.010275906809027175,-0.0021385020660090914
413,1.7168751019203918,-0.010275906809027175,-0.0021385020660090914
413,1.7820577051720032,-0.011775770298098842,-0.0003083947972038193
413,1.7820577051720032,-0.011775770298098842,-0.0003083947972038193
413,1.7820577051720032,-0.011775770298098842,-0.0003083947972038193
413,1.8484053977643795,-0.013291495634226949,-0.002339819043884389
413,1.8484053977643795,-0.013291495634226949,-0.002339819043884389
413,1.8484053977643795,-0.013291495634226949,-0.002339819043884389
413,1.9153522956467883,-0.013887027990162282,-0.006641995474496515
413,1.9153522956467883,-0.013887027990162282,-0.006641995474496515
413,1.9153522956467883,-0.013887027990162282,-0.006641995474496515
413,1.982022614823184,-0.013574785263219362,-0.007651084510707239
413,1.982022614823184,-0.013574785263219362,-0.007651084510707239
413,1.982022614823184,-0.013574785263219362,-0.007651084510707239
413,2.048062734749479,-0.013385796880728624,-0.00495256809334758
413,2.048062734749479,-0.013385796880728624,-0.00495256809334758
413,2.048062734749479,-0.013385796880728624,-0.00495256809334758
414,2.1128805194425726,-0.014029586022365073,-0.001368880693244165
414,2.1128805194425726,-0.014029586022365073,-0.001368880693244165
414,2.1128805194425726,-0.014029586022365073,-0.001368880693244165
414,2.1783883924060317,-0.015567417360894443,-0.0008284809547028922
414,2.1783883924060317,-0.015567417360894443,-0.0008284809547028922
414,2.1783883924060317,-0.015567417360894443,-0.0008284809547028922
414,2.245029996842791,-0.016990933117158092,-0.00454657305657441
414,2.245029996842791,-0.016990933117158092,-0.00454657305657441
414,2.245029996842791,-0.016990933117158092,-0.00454657305657441
414,2.3118162188358613,-0.017229736456443066,-0.007687921010332411
414,2.3118162188358613,-0.017229736456443066,-0.007687921010332411
414,2.3118162188358613,-0.017229736456443066,-0.007687921010332411
414,2.3784853017565886,-0.01686620884726741,-0.007262457709074327
414,2.3784853017565886,-0.01686620884726741,-0.007262457709074327
414,2.3784853017565886,-0.01686620884726741,-0.007262457709074327
414,2.4438765130246387,-0.016847810094933816,-0.004075853952789623
414,2.4438765130246387,-0.016847810094933816,-0.004075853952789623
414,2.4438765130246387,-0.016847810094933816,-0.004075853952789623
414,2.508680349812081,-0.01808807778881226,-0.0012705719898900352
414,2.508680349812081,-0.01808807778881226,-0.0012705719898900352
414,2.508680349812081,-0.01808807778881226,-0.0012705719898900352
414,2.5745519789806517,-0.019981078101093244,-0.002581878930403045
414,2.5745519789806517,-0.019981078101093244,-0.002581878930403045
414,2.5745519789806517,-0.019981078101093244,-0.002581878930403045
414,2.641363652616705,-0.020995032911047748,-0.006401484391449873
414,2.641363652616705,-0.020995032911047748,-0.006401484391449873
414,2.641363652616705,-0.020995032911047748,-0.006401484391449873
414,2.7081955330115557,-0.02094754741601223,-0.008459646904963454
414,2.7081955330115557,-0.02094754741601223,-0.008459646904963454
414,2.7081955330115557,-0.02094754741601223,-0.008459646904963454
414,2.774590391212825,-0.02062534540469683,-0.006664281457894943
414,2.774590391212825,-0.02062534540469683,-0.006664281457894943
414,2.774590391212825,-0.02062534540469683,-0.006664281457894943
414,2.8394045844239395,-0.02105519315344483,-0.002956859067468941
414,2.8394045844239395,-0.02105519315344483,-0.002956859067468941
414,2.8394045844239395,-0.02105519315344483,-0.002956859067468941
414,2.904330879681427,-0.022673170536316088,-0.0016934611958268411
414,2.904330879681427,-0.022673170536316088,-0.0016934611958268411
414,2.904330879681427,-0.022673170536316088,-0.0016934611958268411
414,2.9708272565794918,-0.024435997279839486,-0.004480233625835698
414,2.9708272565794918,-0.024435997279839486,-0.004480233625835698
414,2.9708272565794918,-0.024435997279839486,-0.004480233625835698
414,3.0378137387523845,-0.02521260779654468,-0.008162253471561756
414,3.0378137387523845,-0.02521260779654468,-0.008162253471561756
414,3.0378137387523845,-0.02521260779654468,-0.008162253471561756
414,3.1045356477462827,-0.024957605973144843,-0.008696408707620158
414,3.1045356477462827,-0.024957605973144843,-0.008696408707620158
414,3.1045356477462827,-0.024957605973144843,-0.008696408707620158
414,3.170345610851897,-0.02481965493867671,-0.005895568477628293
414,3.170345610851897,-0.02481965493867671,-0.005895568477628293
414,3.170345610851897,-0.02481965493867671,-0.005895568477628293
414,3.2349995956089512,-0.025716819397210974,-0.0026521946427767204
414,3.2349995956089512,-0.025716819397210974,-0.0026521946427767204
414,3.2349995956089512,-0.025716819397210974,-0.0026521946427767204
414,3.3004392495310317,-0.02781075900101656,-0.003035958925344573
414,3.3004392495310317,-0.02781075900101656,-0.003035958925344573
414,3.3004392495310317,-0.02781075900101656,-0.003035958925344573
414,3.3671140841339007,-0.02947189391597882,-0.0065702925757604655
414,3.3671140841339007,-0.02947189391597882,-0.0065702925757604655
414,3.3671140841339007,-0.02947189391597882,-0.0065702925757604655
414,3.434029163801021,-0.02979506677339957,-0.009318452768577156
414,3.434029163801021,-0.02979506677339957,-0.009318452768577156
414,3.434029163801021,-0.02979506677339957,-0.009318452768577156
414,3.5006472629056318,-0.029595764854820395,-0.008634555358524292
414,3.5006472629056318,-0.029595764854820395,-0.008634555358524292
414,3.5006472629056318,-0.029595764854820395,-0.008634555358524292
414,3.565839438859904,-0.029749069485606888,-0.004929823176271809
414,3.565839438859904,-0.029749069485606888,-0.004929823176271809
414,3.565839438859904,-0.029749069485606888,-0.004929823176271809
414,3.630411212537038,-0.031086390240633945,-0.0027683963239573495
414,3.630411212537038,-0.031086390240633945,-0.0027683963239573495
414,3.630411212537038,-0.031086390240633945,-0.0027683963239573495
414,3.6963269521943634,-0.033326502079361206,-0.004867219778675494
414,3.6963269521943634,-0.033326502079361206,-0.004867219778675494
414,3.6963269521943634,-0.033326502079361206,-0.004867219778675494
414,3.763177964373721,-0.03481339309587239,-0.008719654741459061
414,3.763177964373721,-0.03481339309587239,-0.008719654741459061
414,3.763177964373721,-0.03481339309587239,-0.008719654741459061
414,3.8300059596675373,-0.03484326467287907,-0.010187457110112982
