sec,linear_x,linear_y,angular_z
1533,1.9146884679794312,-0.04201281815767288,0.014913622289896011
1533,2.011233329772949,0.03560413420200348,0.1229957640171051
1533,1.9301680326461792,-0.04280732572078705,-0.04576413333415985
1533,1.9942855834960938,0.04067530110478401,0.13891509175300598
1533,1.9498716592788696,-0.046528737992048264,-0.06911300122737885
1534,1.973296880722046,0.03710789233446121,0.13392086327075958
1534,1.9718058109283447,-0.0418061725795269,-0.10087067633867264
1534,1.9511362314224243,0.027334004640579224,0.09194229543209076
1534,1.992884635925293,-0.02862529456615448,-0.1209883913397789
1534,1.9303011894226074,0.013459309004247189,0.07682596892118454
1534,1.966707706451416,0.04735313355922699,0.3203342854976654
1534,1.6643437147140503,0.4181841313838959,2.3965890407562256
1534,1.7683348655700684,0.4704350531101227,2.5229544639587402
1534,1.77434504032135,0.0389115996658802,0.3296412527561188
1534,2.048374891281128,0.019188394770026207,-0.01560257002711296
1535,1.8806101083755493,-0.07718420028686523,-0.08398427069187164
1535,1.7668354511260986,-0.19885119795799255,-3.0244619846343994
1535,1.6874020099639893,-0.4061867296695709,-2.3951640129089355
1535,1.7565349340438843,-0.5600911378860474,-2.475743532180786
1535,1.8700426816940308,0.16088184714317322,0.41829878091812134
1535,2.031961441040039,-0.05207603797316551,0.03078099712729454
1535,1.9465177059173584,-0.015138110145926476,0.05743591859936714
1535,1.9897934198379517,-0.003140663728117943,-0.018349194899201393
1535,1.8952829837799072,0.009017801843583584,0.20480164885520935
1535,1.855649709701538,-0.21429750323295593,-1.2982593774795532
1535,1.5058389902114868,-0.24715556204319,-2.5901684761047363
1536,1.24306058883667,-0.23792338371276855,-2.3391714096069336
1536,1.6051421165466309,-0.3895047903060913,-2.261702299118042
1536,1.7600586414337158,-0.36983662843704224,-2.413137435913086
1536,1.6105979681015015,-0.49870893359184265,-2.426924467086792
1536,1.7840232849121094,-0.3601255416870117,-2.249415874481201
1536,1.6232491731643677,-0.49830836057662964,-2.424232006072998
1536,1.7567484378814697,-0.382852703332901,-2.510280132293701
1536,1.6643354892730713,-0.4718343913555145,-2.267163038253784
1536,1.7112326622009277,-0.4349932372570038,-2.7862188816070557
1536,1.7134158611297607,-0.41911056637763977,-2.138524293899536
1537,1.6689139604568481,-0.42722368240356445,-3.231558322906494
1537,1.7680000066757202,-0.35848450660705566,-1.9437832832336426
1537,1.717711091041565,-0.34801897406578064,-2.062781810760498
1537,1.977160930633545,0.055540747940540314,0.0043116468004882336
1537,1.9462498426437378,-0.06737367808818817,-0.20213636755943298
1537,1.847251296043396,0.2389809489250183,1.2624690532684326
1537,1.7170673608779907,0.40157315135002136,2.352198600769043
1537,2.0203638076782227,0.04520217329263687,0.22745952010154724
1537,1.915460467338562,-0.07422652095556259,-0.1782902628183365
1537,2.015268087387085,0.09239628165960312,0.056245628744363785
1538,1.887184500694275,-0.08009118586778641,-0.08846703916788101
1538,2.0508244037628174,0.06903466582298279,-0.21396929025650024
1538,1.8938195705413818,-0.08841542154550552,-0.009427029639482498
1538,2.034635543823242,0.04229801520705223,-0.03409925475716591
1538,1.9128143787384033,-0.05867823213338852,0.0026447991840541363
1538,2.009819984436035,0.024499617516994476,-0.0184494536370039
1538,1.9394733905792236,-0.02348586544394493,-0.007309200242161751
1538,1.9996463060379028,0.006908203009516001,-0.09587536007165909
1538,1.9336649179458618,0.01878216676414013,-0.055951979011297226
1538,1.960992693901062,-0.012313095852732658,-0.07482773065567017
1539,1.9652471542358398,0.04818766936659813,0.020954612642526627
1539,2.006314754486084,0.024540523067116737,-0.04348113387823105
1539,1.9405863285064697,-0.017445411533117294,-0.05478044971823692
1539,1.991503119468689,0.010087849572300911,-0.05739457532763481
1539,1.945447564125061,0.017920643091201782,0.037742730230093
1539,1.9696576595306396,-0.016650456935167313,-0.1483631432056427
1539,1.9707428216934204,0.04685429483652115,0.06296947598457336
1539,1.9440580606460571,-0.04381868615746498,-0.16948020458221436
1539,1.9775274991989136,0.08554618060588837,0.09648269414901733
1539,1.896064281463623,-0.0633087307214737,-0.06599424034357071
1540,2.0326383113861084,0.07178973406553268,0.14564287662506104
1540,1.8876352310180664,-0.07541409879922867,-0.17288713157176971
1540,2.0461161136627197,0.05875910818576813,0.19819748401641846
1540,1.8859723806381226,-0.06899289786815643,-0.14692184329032898
1540,1.996638298034668,-0.1053839921951294,-0.7751141786575317
1540,1.627234697341919,-0.3051382005214691,-0.45165687799453735
1540,2.0312702655792236,-0.004097583703696728,-0.43426889181137085
1540,1.9370449781417847,-0.10077331960201263,-0.0037445544730871916
1540,1.989485263824463,0.051679302006959915,0.12480178475379944
1540,1.8799283504486084,-0.22826126217842102,-1.0050567388534546
1541,1.690814733505249,-0.40115490555763245,-2.5552093982696533
1541,1.7070233821868896,-0.5896354913711548,-2.116966962814331
1541,1.7493057250976562,-0.3021607995033264,-1.9242912530899048
1541,2.042462110519409,0.018687965348362923,-0.038472503423690796
1541,1.9196330308914185,-0.03453243896365166,-0.21101751923561096
1541,2.032801628112793,0.052101265639066696,-0.013549583964049816
1541,1.8563560247421265,-0.17689019441604614,-1.0701117515563965
1541,1.8712866306304932,-0.26860320568084717,-1.9519909620285034
1541,1.6227662563323975,-0.4546723961830139,-2.417538642883301
1541,1.7747071981430054,-0.2673758864402771,-2.0393006801605225
1542,1.8963298797607422,-0.11051560938358307,0.4382675588130951
1542,2.0379538536071777,0.022610032930970192,-0.2130751609802246
1542,1.9138635396957397,-0.014362812042236328,0.24255885183811188
1542,1.9475960731506348,-0.03646967560052872,-0.4641362726688385
1542,1.7294987440109253,-0.2733560800552368,-1.054990530014038
1542,1.79072105884552,-0.3648451268672943,-2.955641031265259
1542,1.6699905395507812,-0.49785909056663513,-2.068418264389038
1542,1.955527663230896,0.044937290251255035,-0.20648011565208435
1542,1.92806077003479,-0.06575528532266617,0.0957794114947319
1542,1.974465012550354,0.007741125766187906,-0.19213666021823883
1543,1.918337106704712,-0.016190458089113235,0.18049649894237518
1543,1.8835841417312622,-0.0996098518371582,-0.7072380185127258
1543,1.7778003215789795,-0.39787784218788147,-2.076107978820801
1543,1.6616793870925903,-0.4221276640892029,-2.883859634399414
1543,1.9888170957565308,-0.041107743978500366,-0.1863373965024948
1543,1.9723632335662842,-0.03229305520653725,-0.11813127249479294
1543,1.973100185394287,0.05512019619345665,-0.030947187915444374
1543,1.955762267112732,-0.05601567402482033,-0.0044214120134711266
1543,2.026677131652832,0.05049361288547516,0.13534532487392426
1543,1.9293348789215088,-0.07377833873033524,0.07685708999633789
1544,2.0066473484039307,0.06374996900558472,-0.0924488976597786
1544,1.9239939451217651,-0.011240187101066113,0.3345319628715515
1544,1.9478487968444824,-0.1512736678123474,-1.34016752243042
1544,1.9168187379837036,-0.07569611072540283,0.029121033847332
1544,1.9898163080215454,-0.010833746753633022,-0.318691223859787
1544,1.9569085836410522,-0.06218207627534866,0.09839191287755966
1544,1.9678713083267212,0.017002372071146965,-0.012857364490628242
1544,1.9106236696243286,-0.015780404210090637,-0.11442507803440094
1544,1.976182460784912,0.016128528863191605,-0.18227596580982208
1544,1.9153831005096436,0.007980531081557274,0.005197909660637379
1545,1.9781615734100342,-0.007527935318648815,-0.0382552333176136
1545,1.9689724445343018,0.02401520311832428,0.010154692456126213
1545,1.9539128541946411,-0.029644697904586792,0.0680496096611023
1545,1.9895753860473633,0.0435623861849308,-0.05521348491311073
1545,1.9268648624420166,-0.047000452876091,0.16020870208740234
1545,2.0434763431549072,0.028621304780244827,-0.02040562406182289
1545,1.9092379808425903,-0.052090905606746674,0.1848880499601364
1545,2.047762632369995,0.03302359953522682,-0.1840089112520218
1545,1.9466074705123901,-0.0306803360581398,0.09420137852430344
1545,1.9851065874099731,0.05032571405172348,-0.1020781397819519
1545,1.9225667715072632,-0.04170440137386322,0.1641901135444641
1546,2.037943124771118,0.024285966530442238,-0.06485557556152344
1546,1.904852271080017,-0.04557983949780464,0.19322854280471802
1546,2.0402650833129883,0.037113361060619354,-0.20999419689178467
1546,1.908809781074524,-0.05113664269447327,0.27444368600845337
1546,2.0323143005371094,0.07163360714912415,-0.5227139592170715
1546,1.926572322845459,-0.04745015501976013,0.21877820789813995
1546,2.0196001529693604,0.03138938918709755,-0.2401709258556366
1546,1.9266421794891357,-0.020610660314559937,0.0728803426027298
1546,1.9837034940719604,0.20655637979507446,0.8951115608215332
1546,1.7147696018218994,0.3763754069805145,1.762243390083313
1547,2.059683322906494,0.03259396553039551,-0.17508748173713684
1547,1.9286566972732544,-0.054777003824710846,-0.278090238571167
1547,1.9594812393188477,0.0018144686473533511,0.021609045565128326
1547,1.9992790222167969,0.019980043172836304,-0.03518315404653549
1547,1.9312008619308472,-0.026801183819770813,0.04310517758131027
1547,2.0466809272766113,-0.003644066397100687,0.3658602237701416
1547,1.7638204097747803,0.3672003746032715,1.6546565294265747
1547,1.8514784574508667,0.1601630598306656,0.20359419286251068
1547,1.909224271774292,-0.07037553191184998,0.23578180372714996
1547,2.0619494915008545,0.02546987682580948,-0.22612087428569794
1548,1.8748294115066528,-0.04037394002079964,0.06544233858585358
1548,2.059525489807129,0.040228020399808884,-0.12385895103216171
1548,1.8880600929260254,-0.0582774318754673,0.18130184710025787
1548,1.9815242290496826,0.22654475271701813,0.791193425655365
1548,1.6611452102661133,0.42322811484336853,1.663489580154419
1548,2.0069215297698975,-0.01915862038731575,-0.4663832187652588
1548,1.8815675973892212,-0.05630223825573921,-0.42118939757347107
1548,1.7296671867370605,-0.34693586826324463,-2.3471176624298096
1548,1.83693265914917,0.21063683927059174,-1.061325192451477
1548,1.8134852647781372,-0.004423697013407946,-0.07122595608234406
1549,1.8983856439590454,-0.008542535826563835,-0.16184040904045105
1549,1.9261479377746582,0.21133166551589966,-0.40842169523239136
1549,1.9381448030471802,-0.2145138531923294,0.5475947856903076
1549,1.9339731931686401,-0.03706473857164383,-0.14309729635715485
1549,2.1258530616760254,-0.03308041766285896,-0.09347358345985413
1549,2.0713136196136475,-0.07042288035154343,-0.19475942850112915
1549,2.054696798324585,0.008029702119529247,0.31562331318855286
1549,1.9689207077026367,0.05463121458888054,-0.03128825128078461
1549,2.0128655433654785,0.09956487268209457,-0.2433018535375595
1549,1.979175090789795,0.01663636416196823,-0.14330273866653442
1550,1.91204833984375,0.051918063312768936,-0.039983637630939484
1550,1.8515151739120483,-0.04427747428417206,0.11168772727251053
1550,2.006897211074829,0.06281237304210663,-0.04070339351892471
1550,1.9332237243652344,-0.04315179958939552,0.07342507690191269
1550,2.0015461444854736,0.04573000222444534,-0.10406466573476791
1550,1.9437812566757202,-0.027837203815579414,0.022000424563884735
1550,1.9977259635925293,0.035503972321748734,-0.10732623189687729
1550,1.9522764682769775,-0.019726939499378204,0.027205271646380424
1550,1.8919293880462646,-0.154392272233963,-1.1580919027328491
1550,1.7757529020309448,-0.3449786901473999,-1.4237028360366821
1551,1.98776113986969,-0.011723495088517666,-0.2278791218996048
1551,1.9678335189819336,0.031152531504631042,-0.003497274126857519
1551,1.991540789604187,-0.0285011138767004,-0.09195526689291
1551,1.8528438806533813,0.09779584407806396,0.12667986750602722
1551,1.841538429260254,-0.18210627138614655,-0.8360261917114258
1551,2.0041677951812744,-0.0910303071141243,-0.8770861029624939
1551,1.9512406587600708,-0.04956360533833504,0.06364905834197998
1551,2.020292043685913,0.028369968757033348,0.0046705943532288074
1551,1.8356016874313354,-0.22144846618175507,-0.877539336681366
1551,1.8174854516983032,-0.36118781566619873,-2.54060959815979
1552,1.6823844909667969,-0.4599432349205017,-1.9450792074203491
1552,1.7070626020431519,-0.42648109793663025,-2.9067223072052
1552,1.9129854440689087,-0.13207490742206573,-0.3835042715072632
1552,2.0048837661743164,0.04088414087891579,-0.21782375872135162
1552,1.9179167747497559,-0.016119129955768585,0.3066428601741791
1552,1.6796151399612427,-0.08787371963262558,0.10088568180799484
1552,1.4136631488800049,0.001837913878262043,0.14997544884681702
1552,1.151753544807434,-0.06827840954065323,0.16253331303596497
1552,0.8975621461868286,-0.058596573770046234,0.3293611705303192
1552,0.6211248636245728,-0.10443863272666931,0.43209347128868103
1553,0.3295595347881317,0.05966784060001373,0.6344078183174133
1553,0.07680296152830124,0.08983153104782104,-0.204414963722229
1553,-0.16413886845111847,0.07463867962360382,-0.9372831583023071
1553,-0.4054082930088043,-0.03409712761640549,-1.0231375694274902
1553,-0.6547014713287354,-0.13559941947460175,-1.0192985534667969
1553,-0.8863207101821899,-0.2298124134540558,-1.0236607789993286
1553,-1.1119812726974487,-0.30561691522598267,-1.7452043294906616
1553,-1.371361255645752,-0.31996047496795654,-1.8260560035705566
1553,-1.5902209281921387,-0.4136506915092468,-2.4310054779052734
1553,-1.7243186235427856,-0.36100906133651733,-2.5808916091918945
1554,-1.7576662302017212,-0.33857595920562744,-1.7317970991134644
1554,-1.9351763725280762,0.0789753794670105,0.0018535403069108725
1554,-1.7970091104507446,-0.021176759153604507,0.1366558074951172
1554,-1.2806055545806885,0.0044393111020326614,0.2639896869659424
1554,-0.7991825938224792,-0.01107266265898943,0.019306154921650887
1554,-0.2700413167476654,0.007664717733860016,-0.056355658918619156
1554,0.12326282262802124,0.037447720766067505,0.4155925512313843
1554,0.6131215691566467,0.12891559302806854,0.8720112442970276
1554,0.9763702154159546,0.21263544261455536,1.4238660335540771
1554,1.4278521537780762,0.320355087518692,2.4284281730651855
1555,1.7615857124328613,0.3924958407878876,2.48171067237854
1555,1.7023506164550781,0.4824581742286682,2.2463295459747314
1555,1.86321222782135,-0.026714619249105453,0.2735023498535156
1555,1.70882248878479,-0.056160103529691696,0.41789665818214417
1555,1.4788590669631958,-0.07199038565158844,0.3607897460460663
1555,1.2186185121536255,-0.028188075870275497,0.5370203852653503
1555,0.9583481550216675,-0.12856855988502502,0.8755174875259399
1555,0.6059971451759338,-0.2599385976791382,0.5391653180122375
1555,0.4592168927192688,-0.2906893491744995,0.37482908368110657
1555,0.19260762631893158,-0.15511545538902283,-0.3774418532848358
1555,-0.015984568744897842,-0.044898997992277145,0.08697313815355301
1556,-0.2563730478286743,0.026965823024511337,-0.14550502598285675
1556,-0.510714590549469,0.0030754422768950462,0.06600917875766754
1556,-0.7794693112373352,0.021688062697649002,-0.02224709838628769
1556,-1.0331273078918457,-0.0187833271920681,0.0984012708067894
1556,-1.3073259592056274,-0.020814601331949234,-0.15761877596378326
1556,-1.5592902898788452,0.0520559586584568,0.13871559500694275
1556,-1.814111351966858,0.15312765538692474,1.1242234706878662
1556,-1.729138970375061,0.42179861664772034,2.5077872276306152
1556,-1.7491683959960938,0.12128550559282303,0.9048686623573303
1556,-1.8856734037399292,0.08450314402580261,-0.05717941373586655
1557,-2.015965700149536,-0.07803334295749664,0.014332390390336514
1557,-1.9119517803192139,0.0723714604973793,-0.04522139951586723
1557,-2.0258302688598633,-0.0818670317530632,-0.02813880518078804
1557,-1.778140664100647,-0.19325342774391174,-1.58147132396698
1557,-1.758601427078247,-0.49864551424980164,-2.4169342517852783
1557,-1.7234642505645752,-0.17842455208301544,-1.6989120244979858
1557,-1.9826818704605103,-0.09389396011829376,-0.09436064213514328
1557,-1.8989111185073853,0.05261020362377167,0.13807635009288788
1557,-2.0216641426086426,0.07793028652667999,0.5333057641983032
1557,-1.718931794166565,0.44701120257377625,2.506699323654175
1558,-1.8258094787597656,0.3659464716911316,2.434788942337036
1558,-1.601733922958374,0.4735599756240845,2.6786084175109863
1558,-1.8596458435058594,0.18357017636299133,1.618680715560913
1558,-1.9059275388717651,-0.02797703631222248,0.08251333981752396
1558,-1.9481836557388306,0.060220398008823395,-0.14632964134216309
1558,-1.9425969123840332,-0.057941801846027374,0.10049695521593094
1558,-1.9254024028778076,0.0642533004283905,-0.24329102039337158
1558,-1.9818141460418701,-0.06865952163934708,0.11461474746465683
1558,-1.8905601501464844,0.5102283358573914,1.9589109420776367
1558,-1.7282371520996094,0.34901314973831177,2.3576607704162598
1559,-1.8913657665252686,0.1128845065832138,0.21764665842056274
1559,-1.8800886869430542,-0.06834147870540619,0.03424310311675072
1559,-1.9125787019729614,0.08197032660245895,-0.09412378817796707
1559,-1.9785891771316528,-0.0814242959022522,0.07292035222053528
1559,-1.9214468002319336,0.07909376174211502,0.001310968305915594
1559,-2.011570692062378,-0.09658100455999374,-0.016274750232696533
1559,-1.6184595823287964,-0.04973631352186203,0.2992125153541565
1559,-1.728736162185669,0.0788409411907196,0.4254438281059265
1559,-1.6292861700057983,0.40064698457717896,2.1273133754730225
1559,-1.7823134660720825,0.3349843919277191,2.391540288925171
1560,-1.588886022567749,0.3543871343135834,1.7863304615020752
1560,-1.7858871221542358,-0.05241173878312111,0.06235397607088089
1560,-1.8920807838439941,-0.07455143332481384,-0.38306644558906555
1560,-2.211148977279663,-0.04799284413456917,-0.09149442613124847
1560,-1.8622225522994995,0.005021975375711918,-0.04256467521190643
1560,-1.9968018531799316,0.056491341441869736,0.10016477108001709
1560,-1.8053343296051025,-0.37881985306739807,-2.7051968574523926
1560,-1.6944986581802368,-0.4706990718841553,-1.971658706665039
1560,-1.837241291999817,-0.30569639801979065,-2.0132362842559814
1560,-1.726540446281433,-0.242493137717247,-2.1330950260162354
1561,-1.6669723987579346,-0.4827013909816742,-2.0509848594665527
1561,-1.9008897542953491,0.1371055692434311,-0.18621274828910828
1561,-1.7347588539123535,0.37453219294548035,2.7526631355285645
1561,-1.6499619483947754,0.4852907955646515,2.507188558578491
1561,-1.786081314086914,0.22489821910858154,1.878157377243042
1561,-1.8526803255081177,-0.017251601442694664,0.08072778582572937
1561,-1.9789814949035645,-0.174783855676651,-0.6835057139396667
1561,-1.731555461883545,-0.3788045644760132,-2.621394395828247
1561,-1.679262399673462,-0.39038729667663574,-2.1317079067230225
1561,-1.880005121231079,-0.03407972306013107,-0.5159916281700134
1562,-1.9377245903015137,-0.05175885930657387,-0.2119424045085907
1562,-1.8973695039749146,0.017391178756952286,0.2387690395116806
1562,-1.9166789054870605,-0.018509579822421074,-0.29231274127960205
1562,-1.9703882932662964,-0.04515905678272247,0.9046144485473633
1562,-1.9208478927612305,-0.18753470480442047,-0.8400677442550659
1562,-1.7660512924194336,-0.4221855401992798,-2.526116132736206
1562,-1.8731772899627686,-0.00014017615467309952,-0.15410290658473969
1562,-1.902819037437439,-0.026074262335896492,0.19249624013900757
1562,-1.9008957147598267,0.01389286108314991,-0.05589830502867699
1562,-1.9389865398406982,-0.03741130977869034,0.11841938644647598
1563,-1.8770593404769897,0.04395405575633049,-0.1749044805765152
1563,-1.9578220844268799,-0.06788074225187302,0.17150193452835083
1563,-1.8749133348464966,0.06152522563934326,-0.22955605387687683
1563,-1.9852715730667114,-0.08011697232723236,0.1787201464176178
1563,-1.8970201015472412,0.056553784757852554,-0.24327820539474487
1563,-1.8966128826141357,-0.4283328950405121,-1.786479115486145
1563,-1.6138423681259155,-0.3043062686920166,-2.4399282932281494
1563,-1.88914954662323,-0.03431941568851471,0.1887550801038742
1563,-1.9027678966522217,0.056865498423576355,-0.08114597201347351
1563,-2.0107381343841553,-0.05810254439711571,0.09240925312042236
1564,-1.9044170379638672,0.049028992652893066,-0.02723897621035576
1564,-1.9822940826416016,-0.04652036726474762,-0.07713625580072403
1564,-1.8916938304901123,0.02818426862359047,0.11868984252214432
1564,-1.9547265768051147,-0.026730788871645927,-0.1328606754541397
1564,-1.7502257823944092,0.16895096004009247,1.1923632621765137
1564,-1.819279432296753,0.39536014199256897,2.341139078140259
1564,-1.6054340600967407,0.3312909007072449,2.222198009490967
1564,-1.854071855545044,0.002566844690591097,-0.06758002936840057
1564,-1.886788010597229,-0.062055736780166626,0.12986458837985992
1564,-1.9416078329086304,0.07094071060419083,-0.17522619664669037
1565,-1.9180494546890259,-0.07222973555326462,0.19005198776721954
1565,-1.957648754119873,0.07196643948554993,-0.20521461963653564
1565,-1.9522639513015747,-0.07969318330287933,0.18498606979846954
1565,-1.9557255506515503,0.06659556925296783,-0.09939933568239212
1565,-1.9616408348083496,-0.07927224785089493,0.02469070442020893
1565,-1.9504461288452148,0.06623525172472,-0.05635812133550644
1565,-1.9656070470809937,-0.06701220571994781,0.03646695241332054
1565,-1.9208717346191406,0.045316457748413086,0.0002431687171338126
1565,-1.9632017612457275,-0.05701066181063652,0.05003762245178223
1565,-1.9613381624221802,0.06770439445972443,-0.11637221276760101
1565,-1.9586877822875977,-0.07262890040874481,0.09002281725406647
1566,-1.957918643951416,0.06672809273004532,-0.06638980656862259
1566,-1.9569329023361206,-0.062484778463840485,0.016570016741752625
1566,-1.9359347820281982,0.04459187388420105,-0.011521932668983936
1566,-1.9370150566101074,-0.03843696042895317,-0.05948258563876152
1566,-1.7718364000320435,0.23763315379619598,1.3691887855529785
1566,-1.792007565498352,-0.04074857383966446,0.2157062441110611
1566,-1.9404546022415161,-0.013388097286224365,0.1634826511144638
1566,-1.9280288219451904,-0.013083494268357754,-0.08979722857475281
1566,-1.9248363971710205,-0.016720520332455635,0.2523641586303711
1566,-1.8866082429885864,0.023665213957428932,-0.3242083191871643
1567,-1.8084867000579834,0.20096555352210999,1.654865026473999
1567,-1.749671220779419,0.4142291247844696,2.156625986099243
1567,-1.7941685914993286,-0.11302459239959717,0.2428378462791443
1567,-1.9317007064819336,0.12124897539615631,-0.133998304605484
1567,-1.9960564374923706,-0.016704687848687172,0.1270688772201538
1567,-1.6521598100662231,0.49077558517456055,2.3596768379211426
1567,-1.7582039833068848,0.02860182896256447,0.8441377878189087
1567,-1.9181963205337524,0.0847449004650116,-0.10373176634311676
1567,-1.9693231582641602,-0.05070767179131508,-0.01779276691377163
1567,-1.9246299266815186,0.03743875399231911,-0.013041364029049873
1568,-1.784908652305603,-0.4285332262516022,-1.7775471210479736
1568,-1.7694424390792847,-0.319362610578537,-2.225315570831299
1568,-1.9335503578186035,-0.05397123843431473,-0.18170122802257538
1568,-1.8884884119033813,-0.006745305377990007,0.14025038480758667
1568,-1.9146486520767212,0.013246053829789162,-0.12041512876749039
1568,-1.9012303352355957,-0.036148715764284134,0.20313385128974915
1568,-1.8450138568878174,0.5576250553131104,2.505317211151123
1568,-1.6415364742279053,0.44403403997421265,2.5575942993164062
1568,-1.6376949548721313,0.5200777053833008,2.861907720565796
1568,-1.612305760383606,0.3603875935077667,2.2666518688201904
1569,-1.6283783912658691,0.4713789224624634,2.0474867820739746
1569,-1.5413439273834229,0.4708077907562256,2.44524884223938
1569,-1.8375459909439087,-0.03774777799844742,0.2233043760061264
1569,-1.8245166540145874,-0.43054619431495667,-1.940830111503601
1569,-1.6874197721481323,-0.3841017782688141,-2.3942267894744873
1569,-1.7951991558074951,-0.14411643147468567,-0.8096422553062439
1569,-2.030050277709961,0.1546088457107544,-0.3875816762447357
1569,-1.9409663677215576,0.06197245419025421,1.1070924997329712
1569,-1.7400606870651245,0.4933936297893524,2.465515613555908
1569,-1.7455596923828125,0.3029992878437042,2.65877103805542
1570,-1.6452957391738892,0.4476413428783417,2.22920298576355
1570,-1.7918132543563843,0.3348662257194519,2.6544082164764404
1570,-1.5329011678695679,0.4529076814651489,2.3116464614868164
1570,-1.8216722011566162,-0.10914092510938644,0.027473896741867065
1570,-1.8660377264022827,0.03644219785928726,0.08432882279157639
1570,-2.0581984519958496,-0.0679645910859108,-0.05223223567008972
1570,-1.8835970163345337,0.024998856708407402,0.250643789768219
1570,-1.9370834827423096,-0.004885575268417597,-0.217202827334404
1570,-1.905916690826416,0.005328460596501827,0.256009966135025
1570,-1.9067684412002563,0.017721695825457573,-0.25688207149505615
1571,-1.9305270910263062,-0.015004905872046947,0.2927050292491913
1571,-1.8895275592803955,0.036000289022922516,-0.3463282585144043
1571,-1.9607447385787964,-0.040386755019426346,0.2878962457180023
1571,-1.8895697593688965,0.035831719636917114,-0.37878185510635376
1571,-1.9953330755233765,-0.05468000844120979,0.275338351726532
1571,-1.899600625038147,0.030944976955652237,-0.19680911302566528
1571,-2.0355474948883057,-0.05556429922580719,0.17333833873271942
1571,-1.8999907970428467,0.042722154408693314,-0.15017582476139069
1571,-2.023433208465576,-0.04922179505228996,0.08907932043075562
1571,-1.8112457990646362,0.1142636090517044,0.5443962216377258
1572,-1.7896860837936401,0.42067793011665344,2.779341697692871
1572,-1.7968751192092896,-0.007372523657977581,-0.1290551722049713
1572,-1.9314342737197876,-0.06285291165113449,-0.1410299837589264
1572,-1.8729826211929321,-0.011237550526857376,0.16438286006450653
1572,-1.991692304611206,-0.06859233975410461,0.07612104713916779
1572,-1.9100301265716553,0.04455382004380226,0.0006192683940753341
1572,-1.9754983186721802,-0.05342669039964676,-0.04385443776845932
1572,-1.9031603336334229,0.012729369103908539,-0.09591193497180939
1572,-1.9502177238464355,-0.021837430074810982,-0.09305161982774734
1572,-1.8838123083114624,-0.0031127622351050377,0.21625211834907532
1573,-1.9381022453308105,0.012661663815379143,-0.16208656132221222
1573,-1.8798435926437378,-0.02550692670047283,0.2400805503129959
1573,-1.9295986890792847,0.04378176108002663,-0.1743810921907425
1573,-1.896649956703186,-0.046379853039979935,0.25762635469436646
1573,-1.9296008348464966,0.06890158355236053,-0.20462650060653687
1573,-2.0090157985687256,-0.309417724609375,-0.6467229723930359
1573,-1.6875940561294556,-0.3510901629924774,-2.696107864379883
1573,-1.6514482498168945,0.229563370347023,-0.3080986440181732
1573,-1.750638723373413,0.12841898202896118,-0.33875805139541626
1573,-1.9644979238510132,0.057438381016254425,0.579678475856781
1574,-1.9060866832733154,0.10025420039892197,0.04882942885160446
1574,-1.983954668045044,-0.03318130224943161,0.08288586884737015
1574,-1.9159091711044312,0.07570375502109528,0.029831236228346825
1574,-1.7425910234451294,-0.47831225395202637,-2.2594878673553467
1574,-1.7292840480804443,-0.13293008506298065,-1.365535020828247
1574,-1.8961848020553589,-0.0739734098315239,-0.12784522771835327
1574,-1.883251428604126,0.002392084803432226,0.24935871362686157
1574,-1.9034980535507202,-0.02310900017619133,-0.22616800665855408
1574,-1.8890706300735474,-0.027538949623703957,0.3093925416469574
1574,-1.8860403299331665,0.01923629827797413,-0.3047606945037842
1575,-1.8970752954483032,-0.0812578946352005,0.21485882997512817
1575,-1.6937079429626465,-0.375855416059494,-2.6038851737976074
1575,-1.863832712173462,-0.18130257725715637,-0.851513683795929
1575,-1.919769048690796,0.03673851490020752,-0.38176092505455017
1575,-1.9645811319351196,-0.01824256032705307,0.44376111030578613
1575,-1.9406071901321411,0.019524605944752693,-0.34925466775894165
1575,-1.986755609512329,-0.019523784518241882,0.34307315945625305
1575,-1.950424075126648,0.02440260723233223,-0.34988611936569214
1575,-1.9633879661560059,-0.14326897263526917,0.23478594422340393
1575,-1.6918294429779053,-0.29343539476394653,-2.3537955284118652
1575,-1.818677306175232,-0.4651659429073334,-2.2273411750793457
1576,-1.6693122386932373,-0.31851133704185486,-2.795717239379883
1576,-1.7519848346710205,-0.6431910991668701,-2.43900990486145
1576,-1.7933534383773804,-0.19890686869621277,-1.2018275260925293
1576,-1.9924722909927368,-0.03149022161960602,-0.21849821507930756
1576,-1.9045333862304688,0.08815518766641617,-0.013703043572604656
1576,-1.9828752279281616,-0.05135725811123848,-0.025648238137364388
1576,-1.8950756788253784,0.04466838762164116,0.12480940669775009
1576,-1.9395101070404053,-0.040138471871614456,-0.14521744847297668
1576,-1.886937141418457,0.02736320160329342,0.20829690992832184
1576,-1.8923419713974,-0.07394281029701233,-0.7959468960762024
1577,-1.7586275339126587,-0.4918375611305237,-2.453861951828003
1577,-1.8144980669021606,-0.03283858671784401,-0.5387158989906311
1577,-1.9176843166351318,-0.061182375997304916,0.16552135348320007
1577,-1.9192668199539185,0.047763410955667496,-0.3205851912498474
1577,-1.9461390972137451,-0.05922641605138779,0.2782067060470581
1577,-1.9449580907821655,0.09559611231088638,1.1629741191864014
1577,-1.7233150005340576,0.43773698806762695,2.393843173980713
