sec,nanosec,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
1254,866732113,1.98916494846344,0.07392745465040207,0.0,0.0,0.0,-0.03482494875788689
1254,900065448,1.9808951616287231,0.03755473345518112,0.0,0.0,0.0,-0.21340380609035492
1254,933398783,1.8730435371398926,-0.15829071402549744,0.0,0.0,0.0,-0.5021616816520691
1254,966732118,1.8343256711959839,-0.3233202397823334,0.0,0.0,0.0,-1.1424058675765991
1255,65453,1.8320873975753784,-0.3488788306713104,0.0,0.0,0.0,-1.6096961498260498
1255,33398788,1.8989180326461792,-0.06870924681425095,0.0,0.0,0.0,-0.9237926006317139
1255,66732123,2.0446670055389404,0.08268596231937408,0.0,0.0,0.0,-0.14104557037353516
1255,100065458,1.9969655275344849,-0.0520479753613472,0.0,0.0,0.0,-0.05881064385175705
1255,133398793,1.9845788478851318,-0.0710892528295517,0.0,0.0,0.0,0.5192975997924805
1255,166732128,1.9375932216644287,0.060518525540828705,0.0,0.0,0.0,0.08824813365936279
1255,200065463,1.9720758199691772,0.009837920777499676,0.0,0.0,0.0,-0.38520509004592896
1255,233398798,2.014892816543579,0.03963407501578331,0.0,0.0,0.0,-0.3104207515716553
1255,266732133,2.027263641357422,0.03971336409449577,0.0,0.0,0.0,0.1127207800745964
1255,300065468,1.9724594354629517,-0.038939595222473145,0.0,0.0,0.0,0.3476150333881378
1255,333398804,1.9836243391036987,-0.06053405627608299,0.0,0.0,0.0,0.22347135841846466
1255,366732139,1.9985910654067993,-0.014238021336495876,0.0,0.0,0.0,-0.1713205873966217
1255,400065474,1.9768328666687012,0.03785868361592293,0.0,0.0,0.0,-0.28010064363479614
1255,433398809,2.0103533267974854,0.0500069223344326,0.0,0.0,0.0,-0.16594448685646057
1255,466732144,2.0075643062591553,0.0015170745318755507,0.0,0.0,0.0,0.19633187353610992
1255,500065479,1.9601569175720215,-0.051410067826509476,0.0,0.0,0.0,0.2837415039539337
1255,533398814,1.9941965341567993,-0.05375112220644951,0.0,0.0,0.0,0.08899065107107162
1255,566732149,1.9971319437026978,0.00796233769506216,0.0,0.0,0.0,-0.182135671377182
1255,600065484,1.9622511863708496,-0.06972046941518784,0.0,0.0,0.0,-1.3330538272857666
1255,633398819,1.8250046968460083,-0.3397984802722931,0.0,0.0,0.0,-0.8234412670135498
1255,666732154,1.7122719287872314,-0.31486597657203674,0.0,0.0,0.0,-1.8672831058502197
1255,700065489,1.8385519981384277,-0.4072507917881012,0.0,0.0,0.0,-1.8680499792099
1255,733398824,1.7847427129745483,-0.19547010958194733,0.0,0.0,0.0,-0.036814071238040924
1255,766732160,1.8846349716186523,0.07056882977485657,0.0,0.0,0.0,-0.3833601176738739
1255,800065495,1.9732162952423096,0.056053876876831055,0.0,0.0,0.0,-0.3338821530342102
1255,833398830,1.9253392219543457,-0.041625987738370895,0.0,0.0,0.0,0.02086714096367359
1255,866732165,1.9633026123046875,-0.006430857349187136,0.0,0.0,0.0,0.3463762402534485
1255,900065500,1.9859310388565063,-0.058441851288080215,0.0,0.0,0.0,0.22711388766765594
1255,933398835,1.992977261543274,-0.01699577085673809,0.0,0.0,0.0,-0.19916079938411713
1255,966732170,1.9781131744384766,0.054372671991586685,0.0,0.0,0.0,-0.2841808497905731
1256,65505,2.017211675643921,0.045851144939661026,0.0,0.0,0.0,-0.18969935178756714
1256,33398840,2.0284738540649414,-0.08086314052343369,0.0,0.0,0.0,-0.5190200209617615
1256,66732175,1.9534472227096558,-0.2314717024564743,0.0,0.0,0.0,-0.7873643636703491
1256,100065510,1.87957763671875,-0.2844740152359009,0.0,0.0,0.0,-1.4521406888961792
1256,133398845,1.8019425868988037,-0.1663958877325058,0.0,0.0,0.0,-0.8962021470069885
1256,166732180,1.9679269790649414,0.05040568858385086,0.0,0.0,0.0,-0.8175626993179321
1256,200065515,1.9739505052566528,-0.034441471099853516,0.0,0.0,0.0,-0.4026496112346649
1256,233398851,1.9820191860198975,-0.02633250690996647,0.0,0.0,0.0,0.07362186908721924
1256,266732186,1.9881726503372192,-0.0595584399998188,0.0,0.0,0.0,0.3059955835342407
1256,300065521,1.9917956590652466,-0.0302775539457798,0.0,0.0,0.0,0.03225976973772049
1256,333398856,1.958802342414856,0.04031452164053917,0.0,0.0,0.0,-0.2438221275806427
1256,366732191,1.9960906505584717,0.05624799430370331,0.0,0.0,0.0,-0.22086526453495026
1256,400065526,2.040177822113037,0.0010445028310641646,0.0,0.0,0.0,-0.028748704120516777
1256,433398861,1.9930003881454468,-0.05510709434747696,0.0,0.0,0.0,0.26523587107658386
1256,466732196,1.9891107082366943,-0.04366884380578995,0.0,0.0,0.0,0.25109198689460754
1256,500065531,1.991684913635254,0.0035284780897200108,0.0,0.0,0.0,-0.12622445821762085
1256,533398866,1.976175308227539,0.04850659519433975,0.0,0.0,0.0,-0.32418495416641235
1256,566732201,2.0212697982788086,0.045625798404216766,0.0,0.0,0.0,-0.09006374329328537
1256,600065536,2.03204345703125,-0.016513878479599953,0.0,0.0,0.0,0.10782349854707718
1256,633398871,1.9702361822128296,-0.054965682327747345,0.0,0.0,0.0,0.255656898021698
1256,666732206,1.9921597242355347,-0.035850733518600464,0.0,0.0,0.0,0.14154133200645447
1256,700065542,1.9828144311904907,0.021311379969120026,0.0,0.0,0.0,-0.2167450338602066
1256,733398877,1.7109559774398804,-0.14051416516304016,0.0,0.0,0.0,-1.7531448602676392
1256,766732212,1.7846788167953491,-0.27646398544311523,0.0,0.0,0.0,-0.7497631311416626
1256,800065547,1.7680325508117676,-0.14765362441539764,0.0,0.0,0.0,-1.0562430620193481
1256,833398882,1.730126976966858,-0.6155883073806763,0.0,0.0,0.0,-2.651751756668091
1256,866732217,1.7689974308013916,-0.3990131914615631,0.0,0.0,0.0,-2.7833361625671387
1256,900065552,1.8398988246917725,-0.007161203771829605,0.0,0.0,0.0,-0.9567461609840393
1256,933398887,2.033909559249878,0.12215401232242584,0.0,0.0,0.0,0.13138115406036377
1256,966732222,2.016234874725342,0.0649612620472908,0.0,0.0,0.0,-0.09090335667133331
1257,65557,2.0004141330718994,-0.08769136667251587,0.0,0.0,0.0,0.0023723673075437546
1257,33398892,1.9695374965667725,-0.06923355907201767,0.0,0.0,0.0,0.21400026977062225
1257,66732227,1.9854402542114258,-0.002154397312551737,0.0,0.0,0.0,0.15973713994026184
1257,100065562,1.9573614597320557,0.07505806535482407,0.0,0.0,0.0,-0.3744451403617859
1257,133398897,1.9320274591445923,0.009576055221259594,0.0,0.0,0.0,-0.23072129487991333
1257,166732233,2.0166866779327393,0.008578489534556866,0.0,0.0,0.0,-0.00021234404994174838
1257,200065568,2.013913869857788,-0.11573737859725952,0.0,0.0,0.0,0.08690840005874634
1257,233398903,1.9329230785369873,-0.19954095780849457,0.0,0.0,0.0,-0.8956758975982666
1257,266732238,1.8552095890045166,-0.20922206342220306,0.0,0.0,0.0,-1.44342041015625
1257,300065573,1.7462596893310547,-0.2896954417228699,0.0,0.0,0.0,-2.335102081298828
1257,333398908,1.6616615056991577,-0.4084891080856323,0.0,0.0,0.0,-2.351088523864746
1257,366732243,1.7420127391815186,-0.39706987142562866,0.0,0.0,0.0,-1.8899673223495483
1257,400065578,1.8714230060577393,-0.15325993299484253,0.0,0.0,0.0,-0.5792460441589355
1257,433398913,1.8655592203140259,0.06638191640377045,0.0,0.0,0.0,-0.024165671318769455
1257,466732248,1.9316822290420532,0.027239173650741577,0.0,0.0,0.0,-0.5923328399658203
1257,500065583,1.8446345329284668,-0.13202086091041565,0.0,0.0,0.0,-1.0590286254882812
1257,533398918,1.6687880754470825,-0.35514363646507263,0.0,0.0,0.0,-2.4195358753204346
1257,566732253,1.8062933683395386,-0.353380024433136,0.0,0.0,0.0,-1.8794795274734497
1257,600065588,1.87766432762146,-0.4078526794910431,0.0,0.0,0.0,-2.1417782306671143
1257,633398924,1.719702959060669,-0.533073365688324,0.0,0.0,0.0,-2.858232021331787
1257,666732259,1.7177352905273438,-0.41980254650115967,0.0,0.0,0.0,-2.6356828212738037
1257,700065594,1.7665538787841797,-0.34208863973617554,0.0,0.0,0.0,-2.3465380668640137
1257,733398929,1.7228924036026,-0.4400583803653717,0.0,0.0,0.0,-2.2988572120666504
1257,766732264,1.7615270614624023,-0.3821913003921509,0.0,0.0,0.0,-1.4537110328674316
1257,800065599,1.8449084758758545,0.008643921464681625,0.0,0.0,0.0,-0.5799008011817932
1257,833398934,1.9661039113998413,-0.0038695037364959717,0.0,0.0,0.0,-0.41664668917655945
1257,866732269,2.0071799755096436,0.10330988466739655,0.0,0.0,0.0,-0.04027368128299713
1257,900065604,2.006030797958374,0.07333649694919586,0.0,0.0,0.0,0.12577028572559357
1257,933398939,2.00089430809021,-0.037185557186603546,0.0,0.0,0.0,0.19888398051261902
1257,966732274,1.9790756702423096,-0.10156337916851044,0.0,0.0,0.0,-0.12566088140010834
1258,65609,1.9297711849212646,-0.24758325517177582,0.0,0.0,0.0,-0.980810284614563
1258,33398944,1.967376470565796,-0.1669923961162567,0.0,0.0,0.0,-1.4419797658920288
1258,66732279,1.8242875337600708,-0.3440573215484619,0.0,0.0,0.0,-2.552428722381592
1258,100065615,1.775484561920166,-0.3056314289569855,0.0,0.0,0.0,-2.619062900543213
1258,133398950,1.7540531158447266,-0.45132607221603394,0.0,0.0,0.0,-2.737867593765259
1258,166732285,1.7950537204742432,-0.47138941287994385,0.0,0.0,0.0,-2.485908269882202
1258,166732285,1.794119119644165,-0.2692045271396637,0.0,0.0,0.0,-1.8538743257522583
1258,200065620,1.794119119644165,-0.2692045271396637,0.0,0.0,0.0,-1.8538743257522583
1258,233398955,1.885647177696228,0.031928397715091705,0.0,0.0,0.0,-0.2597883939743042
1258,266732290,1.9674674272537231,0.12865276634693146,0.0,0.0,0.0,0.0627724751830101
1258,300065625,1.9548057317733765,-0.07268998771905899,0.0,0.0,0.0,-0.363570898771286
1258,333398960,1.979263424873352,-0.13013505935668945,0.0,0.0,0.0,-0.035777997225522995
1258,366732295,1.9440706968307495,-0.005854841787368059,0.0,0.0,0.0,0.22023886442184448
1258,400065630,1.957523226737976,0.022853165864944458,0.0,0.0,0.0,-0.15764878690242767
1258,433398965,1.9799033403396606,0.05136382207274437,0.0,0.0,0.0,-0.1598089188337326
1258,466732300,2.009702682495117,0.03693327307701111,0.0,0.0,0.0,-0.02853098139166832
1258,500065635,1.9801371097564697,-0.060669057071208954,0.0,0.0,0.0,0.2726975679397583
1258,533398970,1.972469687461853,-0.09253504127264023,0.0,0.0,0.0,0.11078571528196335
1258,566732306,1.9929202795028687,-0.03230496868491173,0.0,0.0,0.0,-0.0163747426122427
1258,600065641,1.9705874919891357,0.06426877528429031,0.0,0.0,0.0,-0.1664169877767563
1258,633398976,1.998658537864685,0.06626559793949127,0.0,0.0,0.0,-0.2619222402572632
1258,666732311,2.0102837085723877,-0.004790200851857662,0.0,0.0,0.0,-0.0630553662776947
1258,700065646,1.9677355289459229,-0.0757145807147026,0.0,0.0,0.0,0.1782321035861969
1258,733398981,1.9761555194854736,-0.07301252335309982,0.0,0.0,0.0,0.051365774124860764
1258,766732316,1.9880075454711914,0.002943017054349184,0.0,0.0,0.0,-0.05002109333872795
1258,800065651,1.97840416431427,0.08825626224279404,0.0,0.0,0.0,-0.19993649423122406
1258,833398986,2.016657829284668,0.081370510160923,0.0,0.0,0.0,-0.367227703332901
1258,866732321,1.9744824171066284,-0.01070324145257473,0.0,0.0,0.0,0.030549028888344765
1258,900065656,1.7284740209579468,0.10849221050739288,0.0,0.0,0.0,2.5549943447113037
1258,933398991,1.7487024068832397,0.06641554087400436,0.0,0.0,0.0,1.9376606941223145
1258,966732326,1.6493020057678223,0.1389681100845337,0.0,0.0,0.0,2.5583014488220215
1259,65661,1.7545607089996338,0.34502652287483215,0.0,0.0,0.0,1.4919369220733643
1259,33398997,1.7652429342269897,0.2285567820072174,0.0,0.0,0.0,1.176404356956482
1259,66732332,1.6410404443740845,0.14806649088859558,0.0,0.0,0.0,0.7871025204658508
1259,100065667,1.8565382957458496,-0.1160568967461586,0.0,0.0,0.0,-0.2598210275173187
1259,133399002,1.8298943042755127,-0.03014637716114521,0.0,0.0,0.0,-0.20487360656261444
1259,166732337,1.9088821411132812,0.07228648662567139,0.0,0.0,0.0,-0.37696903944015503
1259,200065672,1.9672547578811646,0.013061433099210262,0.0,0.0,0.0,-0.3322213888168335
1259,233399007,1.982192039489746,-0.03829652816057205,0.0,0.0,0.0,-0.22016541659832
1259,266732342,1.9957646131515503,-0.005419503897428513,0.0,0.0,0.0,0.4536697566509247
1259,300065677,2.028310775756836,-0.034978143870830536,0.0,0.0,0.0,0.2395636886358261
1259,333399012,1.998545527458191,0.005744971334934235,0.0,0.0,0.0,-0.18737196922302246
1259,366732347,1.9358597993850708,0.03658469021320343,0.0,0.0,0.0,-0.4374884068965912
1259,400065682,1.9951987266540527,0.01320525724440813,0.0,0.0,0.0,-0.21876074373722076
1259,433399017,2.0194408893585205,-0.019108936190605164,0.0,0.0,0.0,0.13475145399570465
1259,466732352,2.0052690505981445,-0.019328616559505463,0.0,0.0,0.0,0.3630315959453583
1259,500065688,2.024728775024414,-0.018370069563388824,0.0,0.0,0.0,0.08407541364431381
1259,533399023,1.9619859457015991,0.008621666580438614,0.0,0.0,0.0,-0.30656272172927856
1259,566732358,1.9620795249938965,0.045300018042325974,0.0,0.0,0.0,-0.4608798623085022
1259,600065693,1.9960095882415771,0.0017339871264994144,0.0,0.0,0.0,-0.04830378666520119
1259,633399028,2.011589765548706,-0.023385560140013695,0.0,0.0,0.0,0.3795444071292877
1259,666732363,2.02483868598938,-0.025147568434476852,0.0,0.0,0.0,0.34130915999412537
1259,700065698,2.0154871940612793,-0.008447494357824326,0.0,0.0,0.0,-0.029668260365724564
1259,733399033,1.9324774742126465,0.009135402739048004,0.0,0.0,0.0,-0.35678744316101074
1259,766732368,1.9704489707946777,0.023902634158730507,0.0,0.0,0.0,-0.24952580034732819
1259,800065703,2.0155868530273438,-0.002614951226860285,0.0,0.0,0.0,0.07769286632537842
1259,833399038,2.005683660507202,-0.03295005485415459,0.0,0.0,0.0,0.4119471311569214
1259,866732373,2.0287632942199707,-0.03098236955702305,0.0,0.0,0.0,0.24720406532287598
1259,900065708,1.9903161525726318,0.004253416787832975,0.0,0.0,0.0,-0.19976806640625
1259,933399043,1.9245418310165405,0.010437015444040298,0.0,0.0,0.0,-0.34890666604042053
1259,966732379,1.9860210418701172,0.01536499336361885,0.0,0.0,0.0,-0.1057448461651802
1260,65714,2.0061705112457275,-0.013058743439614773,0.0,0.0,0.0,0.2337561398744583
1260,33399049,2.023798704147339,-0.03133692219853401,0.0,0.0,0.0,0.34585827589035034
1260,66732384,2.028500556945801,-0.024174485355615616,0.0,0.0,0.0,0.1056014746427536
1260,100065719,1.952885389328003,0.006320164538919926,0.0,0.0,0.0,-0.33480849862098694
1260,133399054,1.9519966840744019,0.03912416845560074,0.0,0.0,0.0,-0.3040972948074341
1260,166732389,2.0090885162353516,0.023461461067199707,0.0,0.0,0.0,-0.058788709342479706
1260,200065724,2.0157132148742676,-0.02021758444607258,0.0,0.0,0.0,0.2781190574169159
1260,233399059,2.026524066925049,-0.02841337025165558,0.0,0.0,0.0,0.2907525300979614
1260,266732394,2.0104706287384033,-0.013617292046546936,0.0,0.0,0.0,-0.07404506206512451
1260,300065729,1.9285905361175537,0.007990951649844646,0.0,0.0,0.0,-0.36690494418144226
1260,333399064,1.960005283355713,0.03347375988960266,0.0,0.0,0.0,-0.24783359467983246
1260,366732399,2.01196551322937,0.01346889790147543,0.0,0.0,0.0,0.10646847635507584
1260,400065734,2.015861988067627,-0.020367436110973358,0.0,0.0,0.0,0.28608644008636475
1260,433399070,2.031646966934204,-0.03226911649107933,0.0,0.0,0.0,0.17156419157981873
1260,466732405,1.9817510843276978,-0.002746220678091049,0.0,0.0,0.0,-0.24933817982673645
1260,500065740,1.9265373945236206,0.022327709943056107,0.0,0.0,0.0,-0.3559111952781677
1260,533399075,1.9907912015914917,0.03727993369102478,0.0,0.0,0.0,-0.11540944129228592
1260,566732410,2.0027549266815186,-0.0037880567833781242,0.0,0.0,0.0,0.2647165060043335
1260,600065745,2.0134103298187256,-0.04883881285786629,0.0,0.0,0.0,0.32085928320884705
1260,633399080,2.024003744125366,-0.02401510626077652,0.0,0.0,0.0,0.07892096787691116
1260,666732415,1.9403165578842163,0.0033005140721797943,0.0,0.0,0.0,-0.35692182183265686
1260,700065750,1.9619122743606567,0.05701570585370064,0.0,0.0,0.0,-0.39399972558021545
1260,733399085,1.9889030456542969,0.039621222764253616,0.0,0.0,0.0,-0.0010499079944565892
1260,766732420,2.0151898860931396,-0.03733120858669281,0.0,0.0,0.0,0.4289330244064331
1260,800065755,2.0251970291137695,-0.047617558389902115,0.0,0.0,0.0,0.26661932468414307
1260,833399090,2.00392484664917,-0.01843539997935295,0.0,0.0,0.0,-0.12102622538805008
1260,866732425,1.9198980331420898,0.00474931625649333,0.0,0.0,0.0,-0.3112822473049164
1260,900065761,1.9621851444244385,0.03948767110705376,0.0,0.0,0.0,-0.2393011748790741
1260,933399096,2.012453556060791,0.01691826991736889,0.0,0.0,0.0,0.125512957572937
1260,966732431,2.020286798477173,-0.02584327571094036,0.0,0.0,0.0,0.25809362530708313
1261,65766,2.03170108795166,-0.0373653769493103,0.0,0.0,0.0,0.1468248814344406
1261,33399101,1.9229689836502075,-0.08271466195583344,0.0,0.0,0.0,-0.9736776947975159
1261,66732436,1.7964603900909424,-0.19928774237632751,0.0,0.0,0.0,-1.5151499509811401
1261,100065771,1.6878085136413574,-0.3452516198158264,0.0,0.0,0.0,-2.25994873046875
1261,133399106,1.7132437229156494,-0.36013153195381165,0.0,0.0,0.0,-2.263392686843872
1261,166732441,1.7758485078811646,-0.4488510191440582,0.0,0.0,0.0,-2.54841947555542
1261,200065776,1.7375150918960571,-0.20857107639312744,0.0,0.0,0.0,-0.6529226899147034
1261,233399111,1.807155966758728,0.087692491710186,0.0,0.0,0.0,-0.20926713943481445
1261,266732446,1.9372073411941528,0.1313038319349289,0.0,0.0,0.0,0.1718839406967163
1261,300065781,2.0106005668640137,0.0510391965508461,0.0,0.0,0.0,-0.28521728515625
1261,333399116,2.03009295463562,-0.0521373450756073,0.0,0.0,0.0,0.029182661324739456
1261,366732452,1.98793363571167,-0.011925501748919487,0.0,0.0,0.0,0.3230488896369934
1261,400065787,1.991286277770996,0.005948204081505537,0.0,0.0,0.0,0.06360241770744324
1261,433399122,1.907167911529541,0.01811707764863968,0.0,0.0,0.0,-0.35023272037506104
1261,466732457,1.9527266025543213,0.012410182505846024,0.0,0.0,0.0,-0.195797860622406
1261,500065792,2.040715456008911,-0.016414975747466087,0.0,0.0,0.0,0.00650564581155777
1261,500065792,2.0329275131225586,-0.045914821326732635,0.0,0.0,0.0,0.34085363149642944
1261,533399127,2.0329275131225586,-0.045914821326732635,0.0,0.0,0.0,0.34085363149642944
1261,566732462,2.0095291137695312,-0.009421086870133877,0.0,0.0,0.0,0.2778342664241791
1261,600065797,1.9571846723556519,0.02288598008453846,0.0,0.0,0.0,-0.16994768381118774
1261,633399132,1.912656307220459,0.015448836609721184,0.0,0.0,0.0,-0.3175145983695984
1261,666732467,1.9989079236984253,0.013256617821753025,0.0,0.0,0.0,-0.20812459290027618
1261,700065802,2.034167766571045,-0.017394941300153732,0.0,0.0,0.0,0.10566055029630661
1261,733399137,2.0128509998321533,-0.034584324806928635,0.0,0.0,0.0,0.33896946907043457
1261,766732472,1.9986108541488647,0.0118285296484828,0.0,0.0,0.0,0.16224120557308197
1261,800065807,1.9284884929656982,0.02008112147450447,0.0,0.0,0.0,-0.32327234745025635
1261,833399143,1.9588634967803955,0.027800003066658974,0.0,0.0,0.0,-0.34217938780784607
1261,866732478,2.0355446338653564,0.0019467442762106657,0.0,0.0,0.0,-0.09885669499635696
1261,900065813,2.0427982807159424,-0.03882063552737236,0.0,0.0,0.0,0.25112470984458923
1261,933399148,2.0198750495910645,-0.010858486406505108,0.0,0.0,0.0,0.2694781720638275
1261,966732483,1.9760546684265137,0.01592421904206276,0.0,0.0,0.0,-0.04175206646323204
1262,65818,1.9057331085205078,0.011991403996944427,0.0,0.0,0.0,-0.3083720803260803
1262,33399153,1.9588382244110107,0.009322273544967175,0.0,0.0,0.0,-0.14606896042823792
1262,66732488,2.03080415725708,-0.015952764078974724,0.0,0.0,0.0,0.1039934977889061
1262,100065823,2.0318715572357178,-0.033957429230213165,0.0,0.0,0.0,0.2832662761211395
1262,133399158,2.007150888442993,-0.004281866364181042,0.0,0.0,0.0,0.2024097889661789
1262,166732493,1.9439653158187866,0.018484003841876984,0.0,0.0,0.0,-0.22204597294330597
1262,200065828,1.9148093461990356,0.01448825467377901,0.0,0.0,0.0,-0.30350783467292786
1262,233399163,2.007732629776001,0.015434502623975277,0.0,0.0,0.0,-0.14523671567440033
1262,266732499,2.033776044845581,-0.02796579711139202,0.0,0.0,0.0,0.13038131594657898
1262,300065834,2.0210587978363037,-0.03265271335840225,0.0,0.0,0.0,0.28332647681236267
1262,333399169,1.9904781579971313,0.008904497139155865,0.0,0.0,0.0,0.0606963075697422
1262,366732504,1.9189882278442383,0.013861121609807014,0.0,0.0,0.0,-0.30098670721054077
1262,400065839,1.9431843757629395,0.024687957018613815,0.0,0.0,0.0,-0.29570361971855164
1262,433399174,2.019636869430542,0.013601116836071014,0.0,0.0,0.0,0.0856551006436348
1262,466732509,2.0424880981445312,-0.028758196160197258,0.0,0.0,0.0,0.2295754998922348
1262,500065844,2.003643274307251,-0.0017717847367748618,0.0,0.0,0.0,0.39931005239486694
1262,533399179,1.96429443359375,0.09576574712991714,0.0,0.0,0.0,0.5635741353034973
1262,566732514,1.9835596084594727,0.13165497779846191,0.0,0.0,0.0,0.35081976652145386
1262,600065849,1.948158860206604,0.09031491726636887,0.0,0.0,0.0,0.03488682210445404
1262,633399184,1.930131435394287,-0.10210604220628738,0.0,0.0,0.0,-0.050518542528152466
1262,666732519,1.947059154510498,-0.09767187386751175,0.0,0.0,0.0,0.35113903880119324
1262,700065854,1.9266808032989502,0.06626134365797043,0.0,0.0,0.0,0.2706764042377472
1262,733399190,1.9589030742645264,0.025022350251674652,0.0,0.0,0.0,0.059865713119506836
1262,766732525,1.9130351543426514,0.012285517528653145,0.0,0.0,0.0,-0.2630044221878052
1262,800065860,1.9399256706237793,-0.023084159940481186,0.0,0.0,0.0,-0.3445936441421509
1262,833399195,2.0243961811065674,-0.044903602451086044,0.0,0.0,0.0,0.024718642234802246
1262,866732530,2.022266387939453,-0.02956065535545349,0.0,0.0,0.0,0.30134961009025574
1262,900065865,1.9651763439178467,0.05529538542032242,0.0,0.0,0.0,0.2628574073314667
1262,933399200,1.9342670440673828,0.04666689410805702,0.0,0.0,0.0,-0.11817750334739685
1262,966732535,1.9273591041564941,0.08168111741542816,0.0,0.0,0.0,0.3909812271595001
1263,65870,1.9281127452850342,0.21818026900291443,0.0,0.0,0.0,0.9279188513755798
1263,33399205,1.922179102897644,0.20609180629253387,0.0,0.0,0.0,1.5247055292129517
1263,66732540,1.7846369743347168,0.2634613513946533,0.0,0.0,0.0,2.0436055660247803
1263,100065875,1.6180424690246582,0.4477817416191101,0.0,0.0,0.0,2.4495022296905518
1263,133399210,1.5915026664733887,0.4372360110282898,0.0,0.0,0.0,2.6572492122650146
1263,166732545,1.7520962953567505,0.5333625674247742,0.0,0.0,0.0,2.0253043174743652
1263,200065881,1.8064290285110474,0.46535468101501465,0.0,0.0,0.0,2.4472386837005615
1263,233399216,1.7758901119232178,0.402749627828598,0.0,0.0,0.0,2.8261449337005615
1263,266732551,1.7072678804397583,0.391631543636322,0.0,0.0,0.0,2.999319314956665
1263,300065886,1.6133407354354858,0.3895166218280792,0.0,0.0,0.0,3.3258867263793945
1263,333399221,1.709216833114624,0.3171934485435486,0.0,0.0,0.0,1.5893549919128418
1263,366732556,1.834803581237793,-0.007145854644477367,0.0,0.0,0.0,-0.10398158431053162
1263,400065891,1.9738101959228516,-0.049366388469934464,0.0,0.0,0.0,-0.15304026007652283
1263,433399226,2.076687812805176,-0.11831649392843246,0.0,0.0,0.0,-0.297048419713974
1263,466732561,1.9763145446777344,-0.025408709421753883,0.0,0.0,0.0,-0.008490663953125477
1263,500065896,1.9553849697113037,0.0692477896809578,0.0,0.0,0.0,-0.014014007523655891
1263,533399231,1.9723186492919922,0.0493619441986084,0.0,0.0,0.0,-0.2625994086265564
1263,566732566,2.0061728954315186,-0.01187751442193985,0.0,0.0,0.0,-0.033688515424728394
1263,600065901,2.0050525665283203,-0.058414287865161896,0.0,0.0,0.0,0.15194109082221985
1263,633399236,1.9871844053268433,-0.054725054651498795,0.0,0.0,0.0,0.07702642679214478
1263,666732572,1.9711915254592896,0.013647052459418774,0.0,0.0,0.0,-0.01090224552899599
1263,700065907,1.9374865293502808,0.05053023248910904,0.0,0.0,0.0,-0.1485668569803238
1263,733399242,1.9800996780395508,0.04863697290420532,0.0,0.0,0.0,-0.148811936378479
1263,766732577,1.9746105670928955,0.06311272829771042,0.0,0.0,0.0,0.7281044721603394
1263,800065912,1.940796136856079,0.11726875603199005,0.0,0.0,0.0,1.0203261375427246
1263,833399247,1.8169833421707153,0.21981801092624664,0.0,0.0,0.0,1.2663987874984741
1263,866732582,1.6335337162017822,0.4343315362930298,0.0,0.0,0.0,2.2363476753234863
1263,900065917,1.719903826713562,0.3767063021659851,0.0,0.0,0.0,1.83309805393219
1263,933399252,1.8744333982467651,0.16462430357933044,0.0,0.0,0.0,0.026555288583040237
1263,966732587,1.927384614944458,-0.07278896868228912,0.0,0.0,0.0,-0.17518912255764008
1264,65922,2.0682384967803955,-0.07478372007608414,0.0,0.0,0.0,-0.04618581011891365
1264,33399257,1.9783637523651123,0.06795580685138702,0.0,0.0,0.0,0.6837769150733948
1264,66732592,1.7537987232208252,0.44779449701309204,0.0,0.0,0.0,2.3099305629730225
1264,100065927,1.7800923585891724,0.2731516659259796,0.0,0.0,0.0,2.319383144378662
1264,133399263,1.8913401365280151,0.3935879170894623,0.0,0.0,0.0,2.6618969440460205
1264,166732598,1.7637755870819092,0.48237234354019165,0.0,0.0,0.0,2.7093944549560547
1264,200065933,1.7538377046585083,0.4458214044570923,0.0,0.0,0.0,2.660186290740967
1264,233399268,1.7061628103256226,0.5108734965324402,0.0,0.0,0.0,2.603278636932373
1264,266732603,1.7161304950714111,0.46538326144218445,0.0,0.0,0.0,2.042006015777588
1264,300065938,1.7672340869903564,0.44303253293037415,0.0,0.0,0.0,2.325444459915161
1264,333399273,1.772915244102478,0.3881489634513855,0.0,0.0,0.0,1.72355318069458
1264,366732608,1.9251776933670044,-0.0820048600435257,0.0,0.0,0.0,0.8176324367523193
1264,400065943,1.9059829711914062,-0.11245311051607132,0.0,0.0,0.0,-0.03704273700714111
1264,433399278,1.9623485803604126,-0.015671949833631516,0.0,0.0,0.0,-0.42912915349006653
1264,466732613,1.9964845180511475,0.0029858574271202087,0.0,0.0,0.0,-0.3231482207775116
1264,500065948,2.056335687637329,-0.012747314758598804,0.0,0.0,0.0,-0.4644974172115326
1264,533399283,2.0832269191741943,-0.28630897402763367,0.0,0.0,0.0,1.9999115467071533
1264,566732618,1.983675479888916,-0.46591922640800476,0.0,0.0,0.0,2.4130032062530518
1264,600065954,1.9536010026931763,-0.5533919930458069,0.0,0.0,0.0,2.213151693344116
1264,633399289,1.9071708917617798,-0.2909594178199768,0.0,0.0,0.0,1.0056687593460083
1264,666732624,1.7658556699752808,-0.3048744797706604,0.0,0.0,0.0,0.4605681598186493
1264,700065959,1.7206796407699585,-0.1680971086025238,0.0,0.0,0.0,1.40705406665802
1264,733399294,1.7862780094146729,-0.02601153403520584,0.0,0.0,0.0,-0.4078391492366791
